class,Left_THUMB_CMC_x,Left_THUMB_CMC_y,Left_THUMB_CMC_z,Left_THUMB_MCP_x,Left_THUMB_MCP_y,Left_THUMB_MCP_z,Left_THUMB_IP_x,Left_THUMB_IP_y,Left_THUMB_IP_z,Left_THUMB_TIP_x,Left_THUMB_TIP_y,Left_THUMB_TIP_z,Left_INDEX_FINGER_MCP_x,Left_INDEX_FINGER_MCP_y,Left_INDEX_FINGER_MCP_z,Left_INDEX_FINGER_PIP_x,Left_INDEX_FINGER_PIP_y,Left_INDEX_FINGER_PIP_z,Left_INDEX_FINGER_DIP_x,Left_INDEX_FINGER_DIP_y,Left_INDEX_FINGER_DIP_z,Left_INDEX_FINGER_TIP_x,Left_INDEX_FINGER_TIP_y,Left_INDEX_FINGER_TIP_z,Left_MIDDLE_FINGER_MCP_x,Left_MIDDLE_FINGER_MCP_y,Left_MIDDLE_FINGER_MCP_z,Left_MIDDLE_FINGER_PIP_x,Left_MIDDLE_FINGER_PIP_y,Left_MIDDLE_FINGER_PIP_z,Left_MIDDLE_FINGER_DIP_x,Left_MIDDLE_FINGER_DIP_y,Left_MIDDLE_FINGER_DIP_z,Left_MIDDLE_FINGER_TIP_x,Left_MIDDLE_FINGER_TIP_y,Left_MIDDLE_FINGER_TIP_z,Left_RING_FINGER_MCP_x,Left_RING_FINGER_MCP_y,Left_RING_FINGER_MCP_z,Left_RING_FINGER_PIP_x,Left_RING_FINGER_PIP_y,Left_RING_FINGER_PIP_z,Left_RING_FINGER_DIP_x,Left_RING_FINGER_DIP_y,Left_RING_FINGER_DIP_z,Left_RING_FINGER_TIP_x,Left_RING_FINGER_TIP_y,Left_RING_FINGER_TIP_z,Left_PINKY_MCP_x,Left_PINKY_MCP_y,Left_PINKY_MCP_z,Left_PINKY_PIP_x,Left_PINKY_PIP_y,Left_PINKY_PIP_z,Left_PINKY_DIP_x,Left_PINKY_DIP_y,Left_PINKY_DIP_z,Left_PINKY_TIP_x,Left_PINKY_TIP_y,Left_PINKY_TIP_z,Right_THUMB_CMC_x,Right_THUMB_CMC_y,Right_THUMB_CMC_z,Right_THUMB_MCP_x,Right_THUMB_MCP_y,Right_THUMB_MCP_z,Right_THUMB_IP_x,Right_THUMB_IP_y,Right_THUMB_IP_z,Right_THUMB_TIP_x,Right_THUMB_TIP_y,Right_THUMB_TIP_z,Right_INDEX_FINGER_MCP_x,Right_INDEX_FINGER_MCP_y,Right_INDEX_FINGER_MCP_z,Right_INDEX_FINGER_PIP_x,Right_INDEX_FINGER_PIP_y,Right_INDEX_FINGER_PIP_z,Right_INDEX_FINGER_DIP_x,Right_INDEX_FINGER_DIP_y,Right_INDEX_FINGER_DIP_z,Right_INDEX_FINGER_TIP_x,Right_INDEX_FINGER_TIP_y,Right_INDEX_FINGER_TIP_z,Right_MIDDLE_FINGER_MCP_x,Right_MIDDLE_FINGER_MCP_y,Right_MIDDLE_FINGER_MCP_z,Right_MIDDLE_FINGER_PIP_x,Right_MIDDLE_FINGER_PIP_y,Right_MIDDLE_FINGER_PIP_z,Right_MIDDLE_FINGER_DIP_x,Right_MIDDLE_FINGER_DIP_y,Right_MIDDLE_FINGER_DIP_z,Right_MIDDLE_FINGER_TIP_x,Right_MIDDLE_FINGER_TIP_y,Right_MIDDLE_FINGER_TIP_z,Right_RING_FINGER_MCP_x,Right_RING_FINGER_MCP_y,Right_RING_FINGER_MCP_z,Right_RING_FINGER_PIP_x,Right_RING_FINGER_PIP_y,Right_RING_FINGER_PIP_z,Right_RING_FINGER_DIP_x,Right_RING_FINGER_DIP_y,Right_RING_FINGER_DIP_z,Right_RING_FINGER_TIP_x,Right_RING_FINGER_TIP_y,Right_RING_FINGER_TIP_z,Right_PINKY_MCP_x,Right_PINKY_MCP_y,Right_PINKY_MCP_z,Right_PINKY_PIP_x,Right_PINKY_PIP_y,Right_PINKY_PIP_z,Right_PINKY_DIP_x,Right_PINKY_DIP_y,Right_PINKY_DIP_z,Right_PINKY_TIP_x,Right_PINKY_TIP_y,Right_PINKY_TIP_z
P,-0.056780636,0.018257439,-0.012924437,-0.145429313,-0.025036991,-0.023107336,-0.212108254,-0.049796134,-0.03490664,-0.259026408,-0.083571196,-0.04649331,-0.112212717,-0.183198899,-0.014119184,-0.195879459,-0.195824385,-0.046959344,-0.252101421,-0.152186215,-0.074209496,-0.276876151,-0.098572552,-0.090403713,-0.093564451,-0.21690622,-0.025914857,-0.196865439,-0.237907052,-0.060834407,-0.258387685,-0.174424738,-0.086754739,-0.289599091,-0.100231618,-0.100550532,-0.074491978,-0.225378901,-0.040657985,-0.184085607,-0.269685,-0.076023578,-0.251906097,-0.214829028,-0.091799847,-0.29027918,-0.147718131,-0.096079938,-0.061919808,-0.201412082,-0.055866487,-0.159063756,-0.220842808,-0.089992612,-0.221952498,-0.190367997,-0.103004544,-0.263573259,-0.14989841,-0.106693521,0.087015271,-0.060084701,-0.013820898,0.134873181,-0.125316858,-0.043963557,0.176983773,-0.170163095,-0.077670513,0.196223616,-0.213465691,-0.110305859,0.067440211,-0.30237484,-0.055199063,0.101408094,-0.396586001,-0.099140717,0.12329787,-0.471764028,-0.125304235,0.131941855,-0.535948813,-0.1422123,0.026408612,-0.279838145,-0.076836912,0.15320757,-0.264824569,-0.125122277,0.164370298,-0.173969269,-0.126681356,0.140866369,-0.140163958,-0.119386165,0.000640392,-0.219376326,-0.09997735,0.125642031,-0.193215489,-0.150397254,0.135556876,-0.118263304,-0.132237954,0.109157681,-0.099610746,-0.109625293,-0.008753002,-0.14231056,-0.124347886,0.089686483,-0.1362167,-0.151999293,0.115506857,-0.092250407,-0.13082303,0.102918088,-0.071426928,-0.109349883
P,-0.084706843,0.001931488,0.004421554,-0.178393126,-0.045829207,0.0019393,-0.248754919,-0.064277947,-0.008875705,-0.286415398,-0.097937286,-0.018561185,-0.141638935,-0.220912784,0.033704096,-0.218300224,-0.207219333,0.007766118,-0.277563662,-0.171340823,-0.021759251,-0.323154509,-0.12985763,-0.042236997,-0.1231246,-0.25032711,0.010492606,-0.232208371,-0.250500918,-0.015557589,-0.291075111,-0.195973456,-0.040726995,-0.325646639,-0.130092263,-0.055288518,-0.104730845,-0.256501079,-0.017460874,-0.21712333,-0.268785328,-0.043646081,-0.283429891,-0.212659955,-0.056189681,-0.322646171,-0.148907304,-0.060054282,-0.093919456,-0.231896252,-0.046518089,-0.194818974,-0.236816406,-0.070386993,-0.257133365,-0.204235077,-0.077947544,-0.29702881,-0.160743684,-0.079052152,0.086406142,-0.055375635,0.001888165,0.153482139,-0.101081848,-0.02836825,0.213315547,-0.118121028,-0.062923393,0.229448915,-0.13738805,-0.097557737,0.097577513,-0.252650737,-0.076385326,0.127710551,-0.350920856,-0.130059666,0.148420036,-0.424820572,-0.161344758,0.151034683,-0.485037684,-0.177364088,0.06337148,-0.231235325,-0.100593938,0.181566715,-0.203688502,-0.140423841,0.19821015,-0.119681477,-0.130409724,0.179440469,-0.079774499,-0.116052947,0.038604766,-0.161008715,-0.123119994,0.1644997,-0.118996262,-0.158683515,0.176563204,-0.054861426,-0.124926611,0.151248873,-0.040668845,-0.09278991,0.030477286,-0.07638061,-0.145740113,0.133945406,-0.062061786,-0.162464551,0.167802781,-0.025539279,-0.132158062,0.165079147,-0.004442155,-0.104257657
P,-0.063179731,0.024430424,-0.011141981,-0.146766305,-0.006875277,-0.020971569,-0.211213946,-0.031327069,-0.032837056,-0.261235386,-0.057126224,-0.045139019,-0.123985648,-0.149673015,-0.009036189,-0.201015949,-0.156502039,-0.038699676,-0.250839799,-0.119361043,-0.063705743,-0.275406152,-0.076419175,-0.078712718,-0.107463717,-0.188860983,-0.020494037,-0.204201162,-0.199606121,-0.051473469,-0.257581681,-0.143636048,-0.074925468,-0.282339751,-0.080692202,-0.087741376,-0.088869452,-0.2043387,-0.034975783,-0.191233873,-0.234946728,-0.066833199,-0.250437319,-0.182100118,-0.08104571,-0.280421912,-0.121722579,-0.084789486,-0.073559224,-0.18838957,-0.049882409,-0.163612604,-0.199163735,-0.079423183,-0.220905006,-0.167571038,-0.090231554,-0.258157849,-0.129412681,-0.093064711,0.086956501,-0.054894864,-0.011447515,0.142370552,-0.110867917,-0.043740384,0.191530079,-0.144929767,-0.079787768,0.209483415,-0.185237884,-0.115636288,0.072538704,-0.295904458,-0.062639646,0.099504441,-0.392067552,-0.107975795,0.114345372,-0.470419526,-0.136659405,0.117894441,-0.537795067,-0.155186287,0.032182902,-0.27196449,-0.085114039,0.167964816,-0.238346398,-0.132368795,0.173193872,-0.156541049,-0.135122768,0.146816969,-0.13194406,-0.129811771,0.006962568,-0.209256887,-0.108026623,0.141762286,-0.168607652,-0.156760521,0.145861655,-0.102315128,-0.140487514,0.117591917,-0.090107143,-0.120334766,-0.000548571,-0.131415963,-0.131736837,0.102508962,-0.116761625,-0.157793097,0.135820836,-0.076896965,-0.136707193,0.135939449,-0.056483805,-0.115933202
P,-0.060976685,-0.000625133,-0.012104612,-0.152913154,-0.058366716,-0.022023629,-0.220632732,-0.084739327,-0.035080803,-0.267409266,-0.119885504,-0.048003913,-0.110132754,-0.214435398,-0.005070279,-0.191708744,-0.232869923,-0.042016459,-0.255693794,-0.195260256,-0.074469057,-0.291251749,-0.14353472,-0.094063883,-0.092473865,-0.24391976,-0.019683547,-0.202020169,-0.274297088,-0.059973122,-0.268863619,-0.209197104,-0.090238442,-0.303352058,-0.131302684,-0.10522632,-0.071553529,-0.250302285,-0.038010308,-0.18253547,-0.30855003,-0.077246365,-0.254606486,-0.253026336,-0.094427404,-0.297340483,-0.184706092,-0.098101107,-0.053932429,-0.225405574,-0.057092932,-0.150509537,-0.253839403,-0.093466473,-0.216009856,-0.227016181,-0.106848193,-0.260857463,-0.188346803,-0.109813375,0.120121658,-0.05374986,0.008568069,0.189745903,-0.119234145,-0.01509707,0.241847724,-0.154284299,-0.045018495,0.25365001,-0.185616076,-0.072198045,0.14305535,-0.291752398,-0.0584003,0.178144217,-0.399563194,-0.112707828,0.201368928,-0.468499571,-0.147042294,0.207770467,-0.536909253,-0.166270037,0.100448608,-0.271340072,-0.088614431,0.22116822,-0.234511257,-0.129128893,0.22393769,-0.143975139,-0.126512919,0.198946387,-0.113070727,-0.120959547,0.070606828,-0.209397257,-0.118399893,0.199963033,-0.163575769,-0.156114479,0.200034767,-0.087832451,-0.128261019,0.168831885,-0.075555146,-0.10256343,0.059149861,-0.127937734,-0.148579826,0.167055696,-0.105098665,-0.163795193,0.181728035,-0.05461824,-0.13428307,0.161194205,-0.037830532,-0.109277819
P,-0.06772095,0.023020595,-0.007476591,-0.151904285,-0.011217595,-0.015865433,-0.2158674,-0.036185921,-0.02716454,-0.262937129,-0.06820196,-0.038603033,-0.129681647,-0.15792051,-0.002689739,-0.206864238,-0.162621141,-0.027976234,-0.256398708,-0.126695902,-0.050055607,-0.281521618,-0.085920364,-0.063966139,-0.111976564,-0.195257068,-0.015516716,-0.207029939,-0.202923268,-0.04165108,-0.259291142,-0.152130902,-0.062474592,-0.285374165,-0.096479774,-0.074628166,-0.091000259,-0.209369332,-0.031247762,-0.193460763,-0.237086118,-0.059309735,-0.253773928,-0.187866569,-0.071097276,-0.285323322,-0.132031292,-0.074209309,-0.072883845,-0.191447854,-0.047342489,-0.164730489,-0.204845936,-0.074516675,-0.222397745,-0.175542295,-0.083397596,-0.258884668,-0.139682681,-0.085340744,0.089463591,-0.055098235,0.007051115,0.156768798,-0.106181562,-0.019418661,0.215690761,-0.123773038,-0.050634195,0.246029108,-0.128325045,-0.081590742,0.102048844,-0.252776682,-0.07247869,0.136396855,-0.349802732,-0.130389743,0.156058192,-0.42328462,-0.168557488,0.158429533,-0.482294261,-0.188764685,0.070295214,-0.228940248,-0.097551577,0.189339548,-0.195914626,-0.139367082,0.208279311,-0.111052274,-0.13442608,0.187846064,-0.065434158,-0.124120571,0.049260348,-0.156856,-0.120675631,0.179885625,-0.115650475,-0.153561853,0.190495848,-0.049596548,-0.118484751,0.163111657,-0.029615402,-0.085767285,0.045638561,-0.073778033,-0.143856682,0.150585383,-0.059039056,-0.156722226,0.175975173,-0.02360487,-0.123515383,0.164893269,-8.18E-05,-0.093652145
P,-0.066326082,0.023737967,-0.014112871,-0.153027356,-0.000522137,-0.02650782,-0.220451176,-0.020301283,-0.042062097,-0.271908462,-0.055392743,-0.057068673,-0.145349085,-0.145860374,-0.00405183,-0.217007458,-0.161229462,-0.035004877,-0.267526627,-0.124732227,-0.062284958,-0.296298116,-0.080387861,-0.079946165,-0.128641665,-0.181205869,-0.017507381,-0.21666044,-0.208981246,-0.050264169,-0.27162984,-0.157910377,-0.076659438,-0.299701899,-0.099260867,-0.092868236,-0.103863656,-0.199523449,-0.035222248,-0.197077334,-0.244575352,-0.069408466,-0.260824025,-0.192997009,-0.087364782,-0.292202502,-0.133223385,-0.094575775,-0.077254295,-0.194479511,-0.054037836,-0.164828598,-0.223429114,-0.084825967,-0.225792408,-0.190370724,-0.09835117,-0.262230098,-0.145963818,-0.104215082,0.098399163,-0.039974988,-0.007616445,0.152599514,-0.108422756,-0.034954866,0.197936178,-0.157209039,-0.067170509,0.212518514,-0.202597797,-0.09886069,0.08621341,-0.300647021,-0.054606428,0.122233421,-0.406451345,-0.101921641,0.148354948,-0.488093436,-0.131615975,0.156886817,-0.557975322,-0.15007607,0.041437388,-0.288443566,-0.078498789,0.174117327,-0.259872794,-0.12723484,0.184116185,-0.159464181,-0.126293429,0.161700011,-0.125630498,-0.115885683,0.011932821,-0.229603589,-0.10354025,0.147759378,-0.18294394,-0.153600001,0.157976985,-0.099500239,-0.132148855,0.130234153,-0.083611846,-0.106581309,-0.00040996,-0.147740305,-0.129407012,0.108830154,-0.135625541,-0.155929127,0.13530475,-0.08590889,-0.130795979,0.123256088,-0.0611583,-0.106200659
P,-0.062095225,0.026501864,-0.013714863,-0.145432413,0.00300467,-0.026104829,-0.212222397,-0.015859634,-0.041674695,-0.262770921,-0.049491763,-0.056895505,-0.13798058,-0.140550881,-0.002337899,-0.211965501,-0.144199371,-0.035371835,-0.260759115,-0.102211267,-0.065361149,-0.2834512,-0.052864075,-0.083663239,-0.125015557,-0.180743426,-0.014470315,-0.216395557,-0.196601778,-0.045326154,-0.271004468,-0.142831206,-0.071212633,-0.297329515,-0.079131216,-0.087176881,-0.104068637,-0.200890899,-0.031175948,-0.199994385,-0.240782559,-0.062699235,-0.261686802,-0.189458698,-0.079058758,-0.292087018,-0.126513898,-0.085448137,-0.082075715,-0.193084001,-0.049167666,-0.167591333,-0.217622533,-0.078360065,-0.226855457,-0.187033936,-0.090677573,-0.263996452,-0.142522395,-0.095413922,0.10098213,-0.067280352,-0.009027195,0.154024869,-0.130515814,-0.037535774,0.195930243,-0.175329983,-0.072203784,0.219194263,-0.226043403,-0.105633854,0.085160643,-0.323843956,-0.046080685,0.127333492,-0.427165628,-0.08963628,0.149719298,-0.509872317,-0.117359443,0.157008022,-0.581472248,-0.136060624,0.038692892,-0.30473727,-0.071027859,0.17721653,-0.282322109,-0.120478115,0.18876943,-0.189921439,-0.126316576,0.159742654,-0.155808508,-0.122596084,0.013861388,-0.244933307,-0.097257024,0.14952001,-0.209371269,-0.14707972,0.161893636,-0.131746054,-0.131136401,0.130910933,-0.110479355,-0.110977172,0.006436497,-0.171149135,-0.125093951,0.113042265,-0.152420819,-0.152417316,0.136992961,-0.105238974,-0.132502838,0.118836105,-0.081460893,-0.111839092
P,-0.081438482,0.008011758,-8.30E-05,-0.177283585,-0.038411558,-0.002567542,-0.24704355,-0.057714641,-0.012716274,-0.287389993,-0.0806095,-0.022085183,-0.152621507,-0.191800535,0.029736023,-0.224896788,-0.190857023,0.004194073,-0.280965268,-0.154229253,-0.024568977,-0.320070356,-0.110174864,-0.044106314,-0.13576144,-0.22683382,0.009595706,-0.236259103,-0.236880883,-0.014695094,-0.294913947,-0.182727486,-0.038884463,-0.328502953,-0.119050145,-0.053497305,-0.114436686,-0.242113203,-0.015818542,-0.220156789,-0.271069214,-0.042028429,-0.285886586,-0.214767367,-0.055671608,-0.322715223,-0.150356531,-0.060504122,-0.096779823,-0.22957921,-0.042541197,-0.192454397,-0.25246802,-0.064814272,-0.252360344,-0.219334006,-0.071457969,-0.287376165,-0.171327889,-0.072845655,0.101110727,-0.074436546,-0.008468823,0.155414373,-0.136404753,-0.03851106,0.198287368,-0.177519799,-0.075369913,0.221013308,-0.235104978,-0.110996414,0.088024855,-0.328836441,-0.043863762,0.129028052,-0.432150781,-0.087292526,0.151302367,-0.512961209,-0.115952525,0.157520115,-0.583273918,-0.135739151,0.043801367,-0.30765456,-0.069153327,0.178291798,-0.289283693,-0.120305877,0.192590863,-0.197597981,-0.129431981,0.164274335,-0.162524164,-0.128388423,0.019835472,-0.24796784,-0.095327195,0.15114212,-0.217170716,-0.143784765,0.163773477,-0.14079684,-0.127879981,0.132900327,-0.11850822,-0.108730543,0.01140818,-0.174901605,-0.123237539,0.115814686,-0.153079033,-0.14992224,0.138273835,-0.108050704,-0.130866336,0.118296146,-0.087988496,-0.111246433
P,-0.064475298,0.012376636,-0.014595654,-0.153687477,-0.024874121,-0.028784459,-0.221329153,-0.045330823,-0.046278415,-0.268844307,-0.085548759,-0.062877817,-0.136806667,-0.186448664,-0.00764634,-0.21267736,-0.203325898,-0.044067884,-0.264728189,-0.157960087,-0.074794439,-0.288112194,-0.102961809,-0.093581399,-0.118427217,-0.216743708,-0.022307476,-0.218239844,-0.240218565,-0.059560837,-0.273548901,-0.17798686,-0.087114213,-0.297962487,-0.108895362,-0.101915715,-0.092993737,-0.2263318,-0.041417783,-0.197712779,-0.271008566,-0.078007584,-0.262114704,-0.212619364,-0.09407272,-0.293836773,-0.144594729,-0.098448453,-0.067319632,-0.207152635,-0.061885571,-0.160003066,-0.234265387,-0.09563606,-0.223931074,-0.201858461,-0.109071022,-0.263951958,-0.157628447,-0.113253778,0.072317004,-0.050779998,0.006422517,0.143917143,-0.091548562,-0.022590977,0.205250054,-0.101649761,-0.056360862,0.238319814,-0.119404554,-0.090676336,0.100507706,-0.236880958,-0.082843973,0.140273332,-0.342507243,-0.142109609,0.167724669,-0.412616581,-0.177407957,0.175310552,-0.46949622,-0.195528648,0.070179879,-0.213618994,-0.108491628,0.185528993,-0.195663095,-0.157807655,0.20422846,-0.105715036,-0.15082725,0.183842539,-0.058664799,-0.135737321,0.045940071,-0.144635141,-0.131241417,0.170024335,-0.108498752,-0.170703894,0.176982671,-0.042304575,-0.130011341,0.148453712,-0.024255514,-0.090456179,0.035720139,-0.068969607,-0.15342947,0.135285317,-0.044281185,-0.174206055,0.157524198,-0.011990428,-0.140327058,0.147238165,0.002294302,-0.106844044
P,-0.063964367,0.016550482,-0.012158367,-0.151073754,-0.010809362,-0.024954112,-0.216813206,-0.030997067,-0.04032127,-0.264541864,-0.066608995,-0.054861618,-0.132575154,-0.166673809,-0.009612517,-0.203826666,-0.188233286,-0.042224178,-0.255735457,-0.152782112,-0.068755029,-0.283170402,-0.104386627,-0.084757907,-0.115030467,-0.198261648,-0.022860052,-0.204455912,-0.223035857,-0.054939302,-0.259575307,-0.173980921,-0.077285154,-0.286735594,-0.11427316,-0.089474028,-0.09351176,-0.208913862,-0.039801972,-0.190205633,-0.243065625,-0.072662501,-0.253135562,-0.195639401,-0.085762685,-0.286522656,-0.136770278,-0.088914482,-0.071766972,-0.194378227,-0.057664892,-0.158793926,-0.212314456,-0.087756446,-0.21802175,-0.184190809,-0.098395726,-0.256532937,-0.144526511,-0.101129619,0.077333688,-0.057442129,0.000989463,0.15014857,-0.090028048,-0.032884884,0.2109932,-0.088132322,-0.070418283,0.238315642,-0.088855744,-0.108769401,0.102457583,-0.227294386,-0.091676085,0.140984833,-0.330231607,-0.152787908,0.16716364,-0.400337994,-0.190745487,0.173552602,-0.459670753,-0.211114436,0.070623308,-0.203717768,-0.115365646,0.188358187,-0.172507882,-0.163180947,0.199050635,-0.086621583,-0.157612383,0.173777789,-0.04631877,-0.146477907,0.045530587,-0.132331252,-0.136240362,0.17097038,-0.081242919,-0.17516373,0.176535159,-0.017500639,-0.139864369,0.146954596,-0.004806876,-0.10689897,0.035817623,-0.054557026,-0.156741305,0.140310496,-0.025505901,-0.17241089,0.158960193,0.00788027,-0.137604698,0.144141257,0.02323699,-0.107349164
P,-0.069040895,0.056044519,-0.012877851,-0.148463786,0.073885023,-0.031265598,-0.211473108,0.079732597,-0.050581586,-0.263348341,0.068003773,-0.06912873,-0.148357809,-0.097918272,-0.025588193,-0.232767582,-0.074999571,-0.062982038,-0.277340025,-0.017398477,-0.09202581,-0.295488119,0.04053843,-0.108578101,-0.133489311,-0.133822471,-0.037047633,-0.23140651,-0.106584907,-0.071027458,-0.276460857,-0.031771243,-0.091919616,-0.291625232,0.035813153,-0.103960723,-0.116769672,-0.143356979,-0.051693775,-0.218332947,-0.132776588,-0.083688342,-0.267195314,-0.065039754,-0.094047592,-0.284809232,-0.001611263,-0.096242257,-0.100587666,-0.121840239,-0.067139857,-0.185044945,-0.10207215,-0.09755949,-0.235216618,-0.060158402,-0.107173078,-0.264842213,-0.018217057,-0.108828761,0.027340263,-0.03206408,-0.023026555,0.074641108,-0.035963774,-0.074000067,0.113483846,-0.004848421,-0.118210121,0.135780454,0.020181417,-0.161364592,-0.023716718,-0.153375208,-0.172339178,0.085725069,-0.166579306,-0.230262688,0.081451446,-0.165537775,-0.249287001,0.052352786,-0.209418476,-0.253965608,-0.058582962,-0.110477269,-0.186456314,0.091044992,-0.05078268,-0.235652632,0.06943509,0.00867337,-0.227193392,0.015063941,0.004050314,-0.221092573,-0.081591487,-0.040356398,-0.19406665,0.062622487,0.030329824,-0.226555786,0.040573656,0.079171836,-0.193402714,-0.004580796,0.076683462,-0.172812796,-0.094501734,0.037464023,-0.202245197,0.00345096,0.078446686,-0.22747331,-0.003052175,0.119341314,-0.206202096,-0.029913187,0.131707966,-0.193193144
P,-0.060288728,0.043338478,-0.020975062,-0.143787027,0.037916064,-0.035722277,-0.208993197,0.026829272,-0.051330282,-0.252900839,-0.000160217,-0.065008934,-0.137197256,-0.132403374,-0.008643642,-0.208788395,-0.113954365,-0.043535988,-0.260478437,-0.068122745,-0.074925247,-0.290449202,-0.018460274,-0.094090338,-0.123803497,-0.167106569,-0.015950234,-0.215693355,-0.154780805,-0.048779926,-0.264321953,-0.091052175,-0.074091452,-0.285140366,-0.026435435,-0.088021728,-0.107847452,-0.176544309,-0.028335935,-0.201115311,-0.18042931,-0.06013308,-0.255185485,-0.119383931,-0.075316208,-0.281567455,-0.05648455,-0.079865548,-0.093272746,-0.155255258,-0.042728047,-0.175560117,-0.152147919,-0.07213671,-0.224513889,-0.117248237,-0.083778295,-0.252799452,-0.07601589,-0.086459922,0.050051749,-0.050119877,0.018951204,0.115155995,-0.091121197,-0.004889106,0.165326029,-0.096567511,-0.031999746,0.20840171,-0.072195709,-0.058163451,0.108292967,-0.16359067,-0.094761608,0.171033442,-0.27015239,-0.151952279,0.185837984,-0.324596047,-0.182613415,0.189545959,-0.376757026,-0.194739757,0.086742878,-0.142111003,-0.12294287,0.207299173,-0.126709163,-0.164703158,0.219436616,-0.025906622,-0.159931971,0.191594958,0.030263066,-0.148264376,0.064133525,-0.075914383,-0.144639594,0.187032282,-0.050115585,-0.172659619,0.19125557,0.029662848,-0.136436237,0.169023752,0.061181724,-0.102864085,0.053182125,0.007809818,-0.164032636,0.143077433,0.024297237,-0.176060347,0.153379351,0.065817654,-0.14032009,0.141308844,0.083296359,-0.106429441
P,-0.064365864,0.008243262,-0.010537143,-0.148979843,-0.041219354,-0.02076247,-0.214719951,-0.058273524,-0.035177982,-0.264940441,-0.084543467,-0.047845925,-0.110856116,-0.211376608,0.004640519,-0.190550208,-0.219064892,-0.031790967,-0.25550139,-0.176854521,-0.064917567,-0.295910955,-0.119651974,-0.084604951,-0.095928252,-0.23543936,-0.010637836,-0.205188275,-0.2503618,-0.04597786,-0.268111855,-0.191770762,-0.073737795,-0.299682975,-0.12003088,-0.087620835,-0.079462648,-0.238268167,-0.030582965,-0.188901484,-0.267471433,-0.064566213,-0.257066965,-0.211241424,-0.079224328,-0.295071602,-0.144705177,-0.081685292,-0.067418695,-0.213196337,-0.051966528,-0.161946595,-0.236734212,-0.081891107,-0.22478056,-0.206703663,-0.091478969,-0.262272209,-0.159781695,-0.091860476,0.037202656,-0.022549152,-0.010272528,0.095711082,-0.058150828,-0.03699644,0.143719584,-0.057828128,-0.062004485,0.169721514,-0.027734518,-0.084543299,0.080024928,-0.135520995,-0.094306279,0.180334389,-0.132053077,-0.135411282,0.208041042,-0.080330193,-0.14471649,0.195628584,-0.03946203,-0.142192457,0.068169713,-0.093417943,-0.105008383,0.173627049,-0.081834972,-0.146399025,0.188596696,-0.026032269,-0.138940368,0.170219541,-0.001149356,-0.125183363,0.055273652,-0.030272901,-0.112677504,0.155287802,-0.019209981,-0.14058349,0.159875453,0.021312296,-0.112710994,0.136849731,0.034559071,-0.085843947,0.043624789,0.040470004,-0.120627713,0.123016268,0.050917447,-0.134555255,0.130717218,0.063287437,-0.112880435,0.113179624,0.066854239,-0.091126521
P,-0.060896218,0.032193571,-0.013178704,-0.13888371,0.022638232,-0.027654506,-0.199097097,0.014447093,-0.04415814,-0.243456006,-0.011042058,-0.060136346,-0.136105537,-0.147442222,-0.012993356,-0.210381687,-0.139803678,-0.047428479,-0.253347605,-0.090864271,-0.077760787,-0.268485188,-0.036382735,-0.095915006,-0.119574249,-0.179863185,-0.024245327,-0.213427424,-0.170005381,-0.057710373,-0.258213758,-0.105178088,-0.082750627,-0.270617574,-0.036232084,-0.096536392,-0.100934744,-0.187826037,-0.03905631,-0.198751092,-0.194797426,-0.070168541,-0.251195848,-0.136387914,-0.083909796,-0.272339791,-0.071305334,-0.088118979,-0.082065165,-0.165456802,-0.05502169,-0.163246214,-0.164413363,-0.084304379,-0.213597953,-0.132228404,-0.09507017,-0.244366616,-0.091993064,-0.097647303,0.038591444,-0.008866132,-0.007548828,0.091689318,-0.025658846,-0.039218747,0.132861942,-0.027804256,-0.068686859,0.160761118,-0.01534015,-0.09603528,0.070181608,-0.092442036,-0.109839485,0.165936917,-0.067342401,-0.150247262,0.196604728,-0.01341033,-0.153948219,0.192486494,0.026079773,-0.148065151,0.053590417,-0.065166295,-0.123850861,0.166524529,-0.035663069,-0.165939362,0.188401639,0.02746433,-0.154355199,0.178438633,0.062039256,-0.137875051,0.038360297,-0.018999935,-0.133202613,0.155396014,0.009616732,-0.164379151,0.169113427,0.063175618,-0.13388677,0.153295397,0.089694798,-0.105287001,0.026195526,0.036336004,-0.142001958,0.111554444,0.065232276,-0.161479683,0.129623562,0.091078817,-0.141588376,0.120758295,0.103884875,-0.120691062
